"chr" "gene" "dom" "subdom" "exon" "gene.dom" "gene.dom.subdom" "envarp" "envarpf" "envarpfr" "emutr" "envarpfc" "x"
"70350" "5" "GRXCR2" "-" "-_0" "E3" "GRXCR2:-" "GRXCR2:-:-_0" 1 0 0 1.7534e-07 0 -0.461697146578869
"70351" "5" "GRXCR2" "-" "-_1" "E1" "GRXCR2:-" "GRXCR2:-:-_1" 18 11 7 4.8426e-06 4 1.18684471744628
"70352" "5" "GRXCR2" "-" "-_1" "E2" "GRXCR2:-" "GRXCR2:-:-_1" 1 1 1 2.5619e-07 0 -0.461697146578869
"70353" "5" "GRXCR2" "239329" "239329_0" "E2" "GRXCR2:239329" "GRXCR2:239329:239329_0" 7 2 1 2.5726e-06 1 0.120141158371185
"70354" "5" "GRXCR2" "239329" "239329_0" "E3" "GRXCR2:239329" "GRXCR2:239329:239329_0" 4 2 2 2.7824e-06 0 -0.170777994103842
"70723" "5" "HSPA4" "-" "-_1" "E10" "HSPA4:-" "HSPA4:-:-_1" 2 2 2 9.1187e-07 0 -0.36472409575386
"70724" "5" "HSPA4" "-" "-_1" "E11" "HSPA4:-" "HSPA4:-:-_1" 2 1 1 1.3004e-06 0 -0.36472409575386
"70725" "5" "HSPA4" "-" "-_1" "E12" "HSPA4:-" "HSPA4:-:-_1" 7 4 4 1.9192e-06 0 0.120141158371185
"70726" "5" "HSPA4" "-" "-_1" "E13" "HSPA4:-" "HSPA4:-:-_1" 1 1 1 9.1496e-07 0 -0.461697146578869
"70727" "5" "HSPA4" "-" "-_1" "E14" "HSPA4:-" "HSPA4:-:-_1" 2 2 2 1.7034e-06 0 -0.36472409575386
"70728" "5" "HSPA4" "-" "-_1" "E15" "HSPA4:-" "HSPA4:-:-_1" 5 1 1 1.6734e-06 0 -0.0738049432788328
"70729" "5" "HSPA4" "-" "-_1" "E16" "HSPA4:-" "HSPA4:-:-_1" 3 3 2 1.2333e-06 1 -0.267751044928851
"70730" "5" "HSPA4" "-" "-_1" "E17" "HSPA4:-" "HSPA4:-:-_1" 4 3 2 1.5612e-06 1 -0.170777994103842
"70731" "5" "HSPA4" "-" "-_1" "E18" "HSPA4:-" "HSPA4:-:-_1" 4 4 4 1.6055e-06 0 -0.170777994103842
"70732" "5" "HSPA4" "-" "-_1" "E19" "HSPA4:-" "HSPA4:-:-_1" 5 5 5 2.245e-06 0 -0.0738049432788328
"70733" "5" "HSPA4" "212687" "212687_0" "E1" "HSPA4:212687" "HSPA4:212687:212687_0" 8 4 3 3.3232e-06 1 0.217114209196194
"70735" "5" "HSPA4" "212687" "212687_0" "E2" "HSPA4:212687" "HSPA4:212687:212687_0" 2 1 1 7.4119e-07 0 -0.36472409575386
"70736" "5" "HSPA4" "212687" "212687_0" "E3" "HSPA4:212687" "HSPA4:212687:212687_0" 3 3 3 1.6215e-06 0 -0.267751044928851
"70737" "5" "HSPA4" "212687" "212687_0" "E4" "HSPA4:212687" "HSPA4:212687:212687_0" 1 1 0 1.7275e-06 1 -0.461697146578869
"70738" "5" "HSPA4" "212687" "212687_0" "E5" "HSPA4:212687" "HSPA4:212687:212687_0" 5 3 2 1.3723e-06 1 -0.0738049432788328
"70739" "5" "HSPA4" "212687" "212687_0" "E6" "HSPA4:212687" "HSPA4:212687:212687_0" 4 2 2 1.3427e-06 0 -0.170777994103842
"70740" "5" "HSPA4" "212687" "212687_0" "E7" "HSPA4:212687" "HSPA4:212687:212687_0" 6 4 4 3.025e-06 0 0.0231681075461762
"70741" "5" "HSPA4" "212687" "212687_0" "E8" "HSPA4:212687" "HSPA4:212687:212687_0" 4 4 4 9.4994e-07 0 -0.170777994103842
"70742" "5" "HSPA4" "212687" "212687_0" "E9" "HSPA4:212687" "HSPA4:212687:212687_0" 3 2 2 2.1967e-06 0 -0.267751044928851
"70956" "5" "IRF1" "-" "-_0" "E3" "IRF1:-" "IRF1:-:-_0" 1 0 0 2.3728e-07 0 -0.461697146578869
"70958" "5" "IRF1" "-" "-_0" "E5" "IRF1:-" "IRF1:-:-_0" 1 1 1 1.4023e-06 0 -0.461697146578869
"70959" "5" "IRF1" "-" "-_0" "E6" "IRF1:-" "IRF1:-:-_0" 3 2 2 1.8617e-06 0 -0.267751044928851
"70961" "5" "IRF1" "-" "-_0" "E8" "IRF1:-" "IRF1:-:-_0" 5 1 1 1.8105e-06 0 -0.0738049432788328
"70962" "5" "IRF1" "-" "-_0" "E9" "IRF1:-" "IRF1:-:-_0" 3 1 1 1.9561e-06 0 -0.267751044928851
"70966" "5" "IRF1" "238051" "238051_0" "E3" "IRF1:238051" "IRF1:238051:238051_0" 7 2 1 2.6132e-06 1 0.120141158371185
"71459" "5" "LIX1" "-" "-_0" "E1" "LIX1:-" "LIX1:-:-_0" 4 3 2 9.9865e-07 1 -0.170777994103842
"71460" "5" "LIX1" "-" "-_0" "E2" "LIX1:-" "LIX1:-:-_0" 3 1 1 2.1356e-06 0 -0.267751044928851
"71461" "5" "LIX1" "-" "-_0" "E3" "LIX1:-" "LIX1:-:-_0" 5 3 3 2.0265e-06 0 -0.0738049432788328
"71462" "5" "LIX1" "-" "-_0" "E4" "LIX1:-" "LIX1:-:-_0" 5 2 2 1.0671e-06 0 -0.0738049432788328
"71463" "5" "LIX1" "-" "-_0" "E5" "LIX1:-" "LIX1:-:-_0" 6 5 5 1.1334e-06 0 0.0231681075461762
"71464" "5" "LIX1" "-" "-_0" "E6" "LIX1:-" "LIX1:-:-_0" 7 5 5 3.8553e-06 0 0.120141158371185
"71475" "5" "LMBRD2" "-" "-_0" "E1" "LMBRD2:-" "LMBRD2:-:-_0" 3 2 2 2.0922e-06 0 -0.267751044928851
"71476" "5" "LMBRD2" "-" "-_0" "E10" "LMBRD2:-" "LMBRD2:-:-_0" 4 2 2 1.5621e-06 0 -0.170777994103842
"71477" "5" "LMBRD2" "-" "-_0" "E11" "LMBRD2:-" "LMBRD2:-:-_0" 3 1 1 1.3026e-06 0 -0.267751044928851
"71479" "5" "LMBRD2" "-" "-_0" "E13" "LMBRD2:-" "LMBRD2:-:-_0" 2 2 2 1.396e-06 0 -0.36472409575386
"71480" "5" "LMBRD2" "-" "-_0" "E14" "LMBRD2:-" "LMBRD2:-:-_0" 1 0 0 5.4901e-07 0 -0.461697146578869
"71481" "5" "LMBRD2" "-" "-_0" "E15" "LMBRD2:-" "LMBRD2:-:-_0" 4 3 3 1.4967e-06 0 -0.170777994103842
"71482" "5" "LMBRD2" "-" "-_0" "E16" "LMBRD2:-" "LMBRD2:-:-_0" 5 4 3 1.4836e-06 1 -0.0738049432788328
"71483" "5" "LMBRD2" "-" "-_0" "E17" "LMBRD2:-" "LMBRD2:-:-_0" 3 3 3 1.1595e-06 0 -0.267751044928851
"71484" "5" "LMBRD2" "-" "-_0" "E2" "LMBRD2:-" "LMBRD2:-:-_0" 1 0 0 1.418e-06 0 -0.461697146578869
"71485" "5" "LMBRD2" "-" "-_0" "E3" "LMBRD2:-" "LMBRD2:-:-_0" 5 3 2 1.2369e-06 1 -0.0738049432788328
"71486" "5" "LMBRD2" "-" "-_0" "E4" "LMBRD2:-" "LMBRD2:-:-_0" 1 0 0 1.7131e-06 0 -0.461697146578869
"71487" "5" "LMBRD2" "-" "-_0" "E5" "LMBRD2:-" "LMBRD2:-:-_0" 4 3 3 2.5408e-06 0 -0.170777994103842
"71488" "5" "LMBRD2" "-" "-_0" "E6" "LMBRD2:-" "LMBRD2:-:-_0" 2 1 1 9.3999e-07 0 -0.36472409575386
"71489" "5" "LMBRD2" "-" "-_0" "E7" "LMBRD2:-" "LMBRD2:-:-_0" 4 4 4 1.1633e-06 0 -0.170777994103842
"71491" "5" "LMBRD2" "-" "-_0" "E9" "LMBRD2:-" "LMBRD2:-:-_0" 6 3 3 2.4006e-06 0 0.0231681075461762
"71902" "5" "MGAT1" "-" "-_0" "E1" "MGAT1:-" "MGAT1:-:-_0" 2 2 1 6.0154e-07 1 -0.36472409575386
"71903" "5" "MGAT1" "-" "-_1" "E1" "MGAT1:-" "MGAT1:-:-_1" 9 4 1 8.1769e-06 3 0.314087260021203
"71904" "5" "MGAT1" "133007" "133007_0" "E1" "MGAT1:133007" "MGAT1:133007:133007_0" 45 20 18 2.2586e-05 2 3.80511708972153
"72016" "5" "MSH3" "-" "-_0" "E1" "MSH3:-" "MSH3:-:-_0" 8 3 3 6.5353e-06 0 0.217114209196194
"72017" "5" "MSH3" "-" "-_0" "E10" "MSH3:-" "MSH3:-:-_0" 4 4 2 1.1073e-06 2 -0.170777994103842
"72018" "5" "MSH3" "-" "-_0" "E11" "MSH3:-" "MSH3:-:-_0" 2 1 0 8.3611e-07 1 -0.36472409575386
"72019" "5" "MSH3" "-" "-_0" "E12" "MSH3:-" "MSH3:-:-_0" 1 0 0 1.2844e-06 0 -0.461697146578869
"72020" "5" "MSH3" "-" "-_0" "E13" "MSH3:-" "MSH3:-:-_0" 8 5 5 2.0886e-06 0 0.217114209196194
"72021" "5" "MSH3" "-" "-_0" "E14" "MSH3:-" "MSH3:-:-_0" 8 6 4 2.22e-06 2 0.217114209196194
"72022" "5" "MSH3" "-" "-_0" "E15" "MSH3:-" "MSH3:-:-_0" 9 7 7 2.1834e-06 0 0.314087260021203
"72023" "5" "MSH3" "-" "-_0" "E16" "MSH3:-" "MSH3:-:-_0" 4 4 4 6.6067e-07 0 -0.170777994103842
"72024" "5" "MSH3" "-" "-_0" "E17" "MSH3:-" "MSH3:-:-_0" 4 4 4 1.4823e-06 0 -0.170777994103842
"72025" "5" "MSH3" "-" "-_0" "E18" "MSH3:-" "MSH3:-:-_0" 6 4 3 1.2602e-06 1 0.0231681075461762
"72026" "5" "MSH3" "-" "-_0" "E19" "MSH3:-" "MSH3:-:-_0" 1 1 1 2.2366e-07 0 -0.461697146578869
"72027" "5" "MSH3" "-" "-_0" "E2" "MSH3:-" "MSH3:-:-_0" 5 4 4 1.1526e-06 0 -0.0738049432788328
"72028" "5" "MSH3" "-" "-_0" "E3" "MSH3:-" "MSH3:-:-_0" 10 7 7 2.8148e-06 0 0.411060310846212
"72029" "5" "MSH3" "-" "-_0" "E4" "MSH3:-" "MSH3:-:-_0" 6 3 3 2.7203e-06 0 0.0231681075461762
"72030" "5" "MSH3" "-" "-_0" "E5" "MSH3:-" "MSH3:-:-_0" 2 2 2 1.7745e-06 0 -0.36472409575386
"72031" "5" "MSH3" "-" "-_0" "E6" "MSH3:-" "MSH3:-:-_0" 2 1 1 1.3381e-06 0 -0.36472409575386
"72032" "5" "MSH3" "-" "-_0" "E7" "MSH3:-" "MSH3:-:-_0" 6 6 6 1.4979e-06 0 0.0231681075461762
"72033" "5" "MSH3" "-" "-_0" "E8" "MSH3:-" "MSH3:-:-_0" 5 4 3 2.739e-06 1 -0.0738049432788328
"72034" "5" "MSH3" "-" "-_0" "E9" "MSH3:-" "MSH3:-:-_0" 3 3 3 1.4613e-06 0 -0.267751044928851
"72035" "5" "MSH3" "-" "-_1" "E23" "MSH3:-" "MSH3:-:-_1" 1 1 1 5.9343e-07 0 -0.461697146578869
"72036" "5" "MSH3" "-" "-_1" "E24" "MSH3:-" "MSH3:-:-_1" 4 3 3 1.2971e-06 0 -0.170777994103842
"72037" "5" "MSH3" "213254" "213254_0" "E19" "MSH3:213254" "MSH3:213254:213254_0" 2 2 2 9.2015e-07 0 -0.36472409575386
"72038" "5" "MSH3" "213254" "213254_0" "E20" "MSH3:213254" "MSH3:213254:213254_0" 5 4 3 1.9843e-06 1 -0.0738049432788328
"72039" "5" "MSH3" "213254" "213254_0" "E21" "MSH3:213254" "MSH3:213254:213254_0" 7 4 3 2.1562e-06 1 0.120141158371185
"72040" "5" "MSH3" "213254" "213254_0" "E22" "MSH3:213254" "MSH3:213254:213254_0" 5 3 3 1.515e-06 0 -0.0738049432788328
"72041" "5" "MSH3" "213254" "213254_0" "E23" "MSH3:213254" "MSH3:213254:213254_0" 3 3 2 1.4209e-06 1 -0.267751044928851
"72218" "5" "NDFIP1" "-" "-_0" "E2" "NDFIP1:-" "NDFIP1:-:-_0" 4 2 2 1.0602e-06 0 -0.170777994103842
"72219" "5" "NDFIP1" "-" "-_0" "E3" "NDFIP1:-" "NDFIP1:-:-_0" 6 2 2 1.5396e-06 0 0.0231681075461762
"72220" "5" "NDFIP1" "-" "-_0" "E4" "NDFIP1:-" "NDFIP1:-:-_0" 2 2 2 1.0597e-06 0 -0.36472409575386
"72221" "5" "NDFIP1" "-" "-_0" "E5" "NDFIP1:-" "NDFIP1:-:-_0" 2 1 1 1.2596e-06 0 -0.36472409575386
"72222" "5" "NDFIP1" "-" "-_0" "E6" "NDFIP1:-" "NDFIP1:-:-_0" 2 0 0 6.9222e-07 0 -0.36472409575386
"72251" "5" "NDUFS4" "-" "-_0" "E1" "NDUFS4:-" "NDUFS4:-:-_0" 8 6 6 2.1649e-06 0 0.217114209196194
"72252" "5" "NDUFS4" "-" "-_0" "E2" "NDUFS4:-" "NDUFS4:-:-_0" 7 2 2 1.0043e-06 0 0.120141158371185
"72253" "5" "NDUFS4" "-" "-_0" "E3" "NDUFS4:-" "NDUFS4:-:-_0" 9 7 7 2.1624e-06 0 0.314087260021203
"72254" "5" "NDUFS4" "-" "-_0" "E4" "NDUFS4:-" "NDUFS4:-:-_0" 4 2 2 7.3166e-07 0 -0.170777994103842
"72255" "5" "NDUFS4" "-" "-_0" "E5" "NDUFS4:-" "NDUFS4:-:-_0" 7 4 4 1.0153e-06 0 0.120141158371185
"72277" "5" "NHP2" "-" "-_1" "E1" "NHP2:-" "NHP2:-:-_1" 2 0 0 2.312e-06 0 -0.36472409575386
"72278" "5" "NHP2" "224277" "224277_0" "E1" "NHP2:224277" "NHP2:224277:224277_0" 2 1 1 1.657e-06 0 -0.36472409575386
"72279" "5" "NHP2" "224277" "224277_0" "E2" "NHP2:224277" "NHP2:224277:224277_0" 2 2 2 1.3473e-06 0 -0.36472409575386
"72280" "5" "NHP2" "224277" "224277_0" "E3" "NHP2:224277" "NHP2:224277:224277_0" 10 7 6 1.5406e-06 1 0.411060310846212
"72281" "5" "NHP2" "224277" "224277_0" "E4" "NHP2:224277" "NHP2:224277:224277_0" 6 6 4 1.6966e-06 2 0.0231681075461762
"72473" "5" "NSA2" "211393" "211393_0" "E2" "NSA2:211393" "NSA2:211393:211393_0" 4 2 2 3.0659e-06 0 -0.170777994103842
"72474" "5" "NSA2" "211393" "211393_0" "E3" "NSA2:211393" "NSA2:211393:211393_0" 4 3 3 1.8119e-06 0 -0.170777994103842
"72475" "5" "NSA2" "211393" "211393_0" "E4" "NSA2:211393" "NSA2:211393:211393_0" 8 7 7 2.155e-06 0 0.217114209196194
"72476" "5" "NSA2" "211393" "211393_0" "E5" "NSA2:211393" "NSA2:211393:211393_0" 9 4 4 2.363e-06 0 0.314087260021203
"73352" "5" "PCDHGA5" "-" "-_0" "E1" "PCDHGA5:-" "PCDHGA5:-:-_0" 1 0 0 1.6957e-06 0 -0.461697146578869
"73353" "5" "PCDHGA5" "-" "-_1" "E1" "PCDHGA5:-" "PCDHGA5:-:-_1" 4 2 2 1.4097e-06 0 -0.170777994103842
"73355" "5" "PCDHGA5" "-" "-_3" "E1" "PCDHGA5:-" "PCDHGA5:-:-_3" 1 0 0 5.0992e-07 0 -0.461697146578869
"73357" "5" "PCDHGA5" "-" "-_5" "E1" "PCDHGA5:-" "PCDHGA5:-:-_5" 1 1 1 1.7994e-06 0 -0.461697146578869
"73358" "5" "PCDHGA5" "-" "-_6" "E1" "PCDHGA5:-" "PCDHGA5:-:-_6" 27 19 19 7.8073e-06 0 2.05960217487137
"73362" "5" "PCDHGA5" "203892" "203892_0" "E1" "PCDHGA5:203892" "PCDHGA5:203892:203892_0" 13 9 9 5.85e-06 0 0.701979463321239
"73363" "5" "PCDHGA5" "206637" "206637_0" "E1" "PCDHGA5:206637" "PCDHGA5:206637:206637_0" 11 9 8 6.9285e-06 1 0.508033361671221
"73364" "5" "PCDHGA5" "206637" "206637_1" "E1" "PCDHGA5:206637" "PCDHGA5:206637:206637_1" 7 5 4 4.8993e-06 1 0.120141158371185
"73365" "5" "PCDHGA5" "206637" "206637_2" "E1" "PCDHGA5:206637" "PCDHGA5:206637:206637_2" 10 7 6 4.3447e-06 1 0.411060310846212
"73366" "5" "PCDHGA5" "206637" "206637_3" "E1" "PCDHGA5:206637" "PCDHGA5:206637:206637_3" 15 9 7 5.3648e-06 2 0.895925564971258
"73367" "5" "PCDHGA5" "206637" "206637_4" "E1" "PCDHGA5:206637" "PCDHGA5:206637:206637_4" 16 9 9 6.5795e-06 0 0.992898615796266
"73482" "5" "PCDHGB4" "-" "-_2" "E1" "PCDHGB4:-" "PCDHGB4:-:-_2" 1 1 1 3.1625e-07 0 -0.461697146578869
"73483" "5" "PCDHGB4" "-" "-_3" "E1" "PCDHGB4:-" "PCDHGB4:-:-_3" 1 1 1 4.6534e-07 0 -0.461697146578869
"73484" "5" "PCDHGB4" "-" "-_4" "E1" "PCDHGB4:-" "PCDHGB4:-:-_4" 2 1 1 4.6475e-07 0 -0.36472409575386
"73485" "5" "PCDHGB4" "-" "-_5" "E1" "PCDHGB4:-" "PCDHGB4:-:-_5" 5 3 3 2.542e-06 0 -0.0738049432788328
"73486" "5" "PCDHGB4" "-" "-_6" "E1" "PCDHGB4:-" "PCDHGB4:-:-_6" 11 7 6 6.978e-06 1 0.508033361671221
"73490" "5" "PCDHGB4" "203892" "203892_0" "E1" "PCDHGB4:203892" "PCDHGB4:203892:203892_0" 1 1 1 5.1571e-06 0 -0.461697146578869
"73491" "5" "PCDHGB4" "206637" "206637_0" "E1" "PCDHGB4:206637" "PCDHGB4:206637:206637_0" 14 6 6 3.7407e-06 0 0.798952514146248
"73492" "5" "PCDHGB4" "206637" "206637_1" "E1" "PCDHGB4:206637" "PCDHGB4:206637:206637_1" 15 10 9 4.7037e-06 1 0.895925564971258
"73493" "5" "PCDHGB4" "206637" "206637_2" "E1" "PCDHGB4:206637" "PCDHGB4:206637:206637_2" 11 7 6 4.6908e-06 1 0.508033361671221
"73494" "5" "PCDHGB4" "206637" "206637_3" "E1" "PCDHGB4:206637" "PCDHGB4:206637:206637_3" 13 9 8 8.7647e-06 1 0.701979463321239
"73495" "5" "PCDHGB4" "206637" "206637_4" "E1" "PCDHGB4:206637" "PCDHGB4:206637:206637_4" 11 6 5 6.8716e-06 1 0.508033361671221
"73595" "5" "PCYOX1L" "-" "-_0" "E2" "PCYOX1L:-" "PCYOX1L:-:-_0" 8 7 7 3.8521e-06 0 0.217114209196194
"73596" "5" "PCYOX1L" "-" "-_0" "E3" "PCYOX1L:-" "PCYOX1L:-:-_0" 5 3 2 3.0863e-06 1 -0.0738049432788328
"73597" "5" "PCYOX1L" "-" "-_0" "E4" "PCYOX1L:-" "PCYOX1L:-:-_0" 9 5 4 3.9197e-06 1 0.314087260021203
"73598" "5" "PCYOX1L" "-" "-_0" "E5" "PCYOX1L:-" "PCYOX1L:-:-_0" 1 1 1 1.8958e-06 0 -0.461697146578869
"73599" "5" "PCYOX1L" "-" "-_0" "E6" "PCYOX1L:-" "PCYOX1L:-:-_0" 25 16 12 1.1027e-05 4 1.86565607322135
"73869" "5" "PLAC8L1" "-" "-_0" "E4" "PLAC8L1:-" "PLAC8L1:-:-_0" 3 3 2 6.3024e-07 1 -0.267751044928851
"73870" "5" "PLAC8L1" "-" "-_1" "E1" "PLAC8L1:-" "PLAC8L1:-:-_1" 6 5 3 1.2134e-06 2 0.0231681075461762
"73871" "5" "PLAC8L1" "-" "-_1" "E2" "PLAC8L1:-" "PLAC8L1:-:-_1" 7 4 4 1.5644e-06 0 0.120141158371185
"73872" "5" "PLAC8L1" "233473" "233473_0" "E2" "PLAC8L1:233473" "PLAC8L1:233473:233473_0" 1 1 1 7.7134e-07 0 -0.461697146578869
"73873" "5" "PLAC8L1" "233473" "233473_0" "E3" "PLAC8L1:233473" "PLAC8L1:233473:233473_0" 5 2 2 1.8364e-06 0 -0.0738049432788328
"73874" "5" "PLAC8L1" "233473" "233473_0" "E4" "PLAC8L1:233473" "PLAC8L1:233473:233473_0" 5 2 2 1.2237e-06 0 -0.0738049432788328
"73955" "5" "POLR3G" "-" "-_0" "E1" "POLR3G:-" "POLR3G:-:-_0" 5 4 4 1.4276e-06 0 -0.0738049432788328
"73956" "5" "POLR3G" "-" "-_0" "E2" "POLR3G:-" "POLR3G:-:-_0" 1 1 1 1.2806e-06 0 -0.461697146578869
"73958" "5" "POLR3G" "-" "-_0" "E4" "POLR3G:-" "POLR3G:-:-_0" 2 2 2 4.7559e-07 0 -0.36472409575386
"73959" "5" "POLR3G" "-" "-_0" "E5" "POLR3G:-" "POLR3G:-:-_0" 4 1 1 1.0247e-06 0 -0.170777994103842
"73960" "5" "POLR3G" "-" "-_0" "E6" "POLR3G:-" "POLR3G:-:-_0" 3 2 2 1.942e-06 0 -0.267751044928851
"73961" "5" "POLR3G" "-" "-_0" "E7" "POLR3G:-" "POLR3G:-:-_0" 1 1 1 1.0826e-06 0 -0.461697146578869
"73973" "5" "PPAP2A" "-" "-_0" "E6" "PPAP2A:-" "PPAP2A:-:-_0" 7 4 4 1.5543e-06 0 0.120141158371185
"73974" "5" "PPAP2A" "-" "-_1" "E1" "PPAP2A:-" "PPAP2A:-:-_1" 1 1 1 1.7756e-06 0 -0.461697146578869
"73975" "5" "PPAP2A" "-" "-_1" "E2" "PPAP2A:-" "PPAP2A:-:-_1" 5 4 3 2.0556e-06 1 -0.0738049432788328
"73976" "5" "PPAP2A" "-" "-_1" "E3" "PPAP2A:-" "PPAP2A:-:-_1" 2 1 1 8.1351e-07 0 -0.36472409575386
"73977" "5" "PPAP2A" "239479" "239479_0" "E3" "PPAP2A:239479" "PPAP2A:239479:239479_0" 3 1 1 2.5473e-06 0 -0.267751044928851
"73978" "5" "PPAP2A" "239479" "239479_0" "E4" "PPAP2A:239479" "PPAP2A:239479:239479_0" 1 0 0 8.0142e-07 0 -0.461697146578869
"73979" "5" "PPAP2A" "239479" "239479_0" "E5" "PPAP2A:239479" "PPAP2A:239479:239479_0" 4 1 1 2.5352e-06 0 -0.170777994103842
"74183" "5" "PTGER4" "-" "-_0" "E1" "PTGER4:-" "PTGER4:-:-_0" 18 6 6 2.3275e-05 0 1.18684471744628
"74184" "5" "PTGER4" "-" "-_0" "E2" "PTGER4:-" "PTGER4:-:-_0" 20 16 15 8.4697e-06 1 1.3807908190963
"74218" "5" "RAD1" "-" "-_0" "E5" "RAD1:-" "RAD1:-:-_0" 2 2 1 1.9077e-07 1 -0.36472409575386
"74219" "5" "RAD1" "-" "-_1" "E1" "RAD1:-" "RAD1:-:-_1" 4 3 3 7.5897e-07 0 -0.170777994103842
"74220" "5" "RAD1" "238322" "238322_0" "E1" "RAD1:238322" "RAD1:238322:238322_0" 4 2 2 2.2056e-06 0 -0.170777994103842
"74221" "5" "RAD1" "238322" "238322_0" "E2" "RAD1:238322" "RAD1:238322:238322_0" 4 3 3 1.1916e-06 0 -0.170777994103842
"74222" "5" "RAD1" "238322" "238322_0" "E3" "RAD1:238322" "RAD1:238322:238322_0" 12 10 8 3.1964e-06 2 0.60500641249623
"74223" "5" "RAD1" "238322" "238322_0" "E4" "RAD1:238322" "RAD1:238322:238322_0" 3 2 2 9.876e-07 0 -0.267751044928851
"74224" "5" "RAD1" "238322" "238322_0" "E5" "RAD1:238322" "RAD1:238322:238322_0" 4 1 1 1.8468e-06 0 -0.170777994103842
"74225" "5" "RAD17" "-" "-_0" "E1" "RAD17:-" "RAD17:-:-_0" 1 1 1 3.9567e-07 0 -0.461697146578869
"74226" "5" "RAD17" "-" "-_0" "E2" "RAD17:-" "RAD17:-:-_0" 6 5 4 2.9425e-06 1 0.0231681075461762
"74228" "5" "RAD17" "-" "-_1" "E10" "RAD17:-" "RAD17:-:-_1" 5 4 2 2.0934e-06 2 -0.0738049432788328
"74229" "5" "RAD17" "-" "-_1" "E11" "RAD17:-" "RAD17:-:-_1" 2 2 2 1.254e-06 0 -0.36472409575386
"74230" "5" "RAD17" "-" "-_1" "E12" "RAD17:-" "RAD17:-:-_1" 2 2 2 1.5095e-06 0 -0.36472409575386
"74231" "5" "RAD17" "-" "-_1" "E13" "RAD17:-" "RAD17:-:-_1" 8 7 7 2.2405e-06 0 0.217114209196194
"74232" "5" "RAD17" "-" "-_1" "E14" "RAD17:-" "RAD17:-:-_1" 5 3 2 1.3761e-06 1 -0.0738049432788328
"74233" "5" "RAD17" "-" "-_1" "E15" "RAD17:-" "RAD17:-:-_1" 2 2 2 7.0547e-07 0 -0.36472409575386
"74234" "5" "RAD17" "-" "-_1" "E16" "RAD17:-" "RAD17:-:-_1" 12 7 6 3.2591e-06 1 0.60500641249623
"74235" "5" "RAD17" "-" "-_1" "E4" "RAD17:-" "RAD17:-:-_1" 1 0 0 8.2282e-07 0 -0.461697146578869
"74236" "5" "RAD17" "-" "-_1" "E5" "RAD17:-" "RAD17:-:-_1" 4 3 3 1.4824e-06 0 -0.170777994103842
"74237" "5" "RAD17" "-" "-_1" "E6" "RAD17:-" "RAD17:-:-_1" 1 1 1 7.0084e-07 0 -0.461697146578869
"74238" "5" "RAD17" "-" "-_1" "E7" "RAD17:-" "RAD17:-:-_1" 3 2 2 1.5845e-06 0 -0.267751044928851
"74239" "5" "RAD17" "-" "-_1" "E8" "RAD17:-" "RAD17:-:-_1" 3 3 3 8.5837e-07 0 -0.267751044928851
"74240" "5" "RAD17" "-" "-_1" "E9" "RAD17:-" "RAD17:-:-_1" 5 3 3 1.0814e-06 0 -0.0738049432788328
"74241" "5" "RAD17" "99707" "99707_0" "E3" "RAD17:99707" "RAD17:99707:99707_0" 1 1 1 3.19e-07 0 -0.461697146578869
"74242" "5" "RAD17" "99707" "99707_0" "E4" "RAD17:99707" "RAD17:99707:99707_0" 4 3 3 9.4967e-07 0 -0.170777994103842
"74379" "5" "RARS" "-" "-_0" "E1" "RARS:-" "RARS:-:-_0" 6 3 2 1.223e-06 1 0.0231681075461762
"74381" "5" "RARS" "-" "-_0" "E3" "RARS:-" "RARS:-:-_0" 4 3 3 5.352e-07 0 -0.170777994103842
"74382" "5" "RARS" "-" "-_1" "E5" "RARS:-" "RARS:-:-_1" 4 1 1 7.4862e-07 0 -0.170777994103842
"74383" "5" "RARS" "-" "-_2" "E12" "RARS:-" "RARS:-:-_2" 2 1 1 1.1309e-06 0 -0.36472409575386
"74384" "5" "RARS" "-" "-_2" "E13" "RARS:-" "RARS:-:-_2" 1 0 0 4.853e-07 0 -0.461697146578869
"74386" "5" "RARS" "153410" "153410_0" "E13" "RARS:153410" "RARS:153410:153410_0" 5 3 3 1.8892e-06 0 -0.0738049432788328
"74387" "5" "RARS" "153410" "153410_0" "E14" "RARS:153410" "RARS:153410:153410_0" 7 2 2 3.2437e-06 0 0.120141158371185
"74388" "5" "RARS" "153410" "153410_0" "E15" "RARS:153410" "RARS:153410:153410_0" 3 2 2 1.355e-06 0 -0.267751044928851
"74389" "5" "RARS" "185675" "185675_0" "E10" "RARS:185675" "RARS:185675:185675_0" 6 3 2 1.9286e-06 1 0.0231681075461762
"74390" "5" "RARS" "185675" "185675_0" "E11" "RARS:185675" "RARS:185675:185675_0" 3 1 1 1.2966e-06 0 -0.267751044928851
"74391" "5" "RARS" "185675" "185675_0" "E12" "RARS:185675" "RARS:185675:185675_0" 2 1 1 6.2001e-07 0 -0.36472409575386
"74393" "5" "RARS" "185675" "185675_0" "E6" "RARS:185675" "RARS:185675:185675_0" 1 1 1 1.6843e-06 0 -0.461697146578869
"74394" "5" "RARS" "185675" "185675_0" "E7" "RARS:185675" "RARS:185675:185675_0" 4 3 3 1.4188e-06 0 -0.170777994103842
